,name,type,value,date
1506,金固股份,金固股份,0.6682550301775376,2020-03-20
1507,金冠股份,金冠股份,0.5699408211447919,2020-03-20
1508,金财互联,金财互联,0.9428743866908246,2020-03-20
1509,紫光国微,紫光国微,0.6770281197171065,2020-03-20
1510,中科创达,中科创达,0.9372619616934151,2020-03-20
1511,信息发展,信息发展,-0.4527586904996762,2020-03-20
1512,海联金汇,海联金汇,0.6917491631086548,2020-03-20
1513,飞天诚信,飞天诚信,0.9929883213126263,2020-03-20
1514,赢时胜,赢时胜,0.973880383518155,2020-03-20
1515,科达股份,科达股份,0.9578087236756695,2020-03-20
1516,汉威科技,汉威科技,0.9858955827727905,2020-03-20
1517,朗科科技,朗科科技,0.9129955139860784,2020-03-20
1518,华媒控股,华媒控股,0.8231661557265665,2020-03-20
1519,海峡创新,海峡创新,0.4689823773107553,2020-03-20
1520,*ST联络,*ST联络,0.5947143954415888,2020-03-20
1521,二三四五,二三四五,0.941666739030266,2020-03-20
1522,众应互联,众应互联,0.8920267533206272,2020-03-20
1523,新晨科技,新晨科技,0.9746246358769852,2020-03-20
1524,广电运通,广电运通,0.9672402312685948,2020-03-20
1525,数字认证,数字认证,0.960125047658669,2020-03-20
1526,奥马电器,奥马电器,0.841430936828444,2020-03-20
1527,智度股份,智度股份,0.9839708647310024,2020-03-20
1528,华力创通,华力创通,0.7129015822383756,2020-03-20
1529,广东骏亚,广东骏亚,0.9769267141941478,2020-03-20
1530,恒宝股份,恒宝股份,0.9046837077419483,2020-03-23
1531,数知科技,数知科技,0.971261861656468,2020-03-23
1532,聚龙股份,聚龙股份,0.9747312607759928,2020-03-23
1533,梦网集团,梦网集团,0.6041926424062414,2020-03-23
1534,昆仑万维,昆仑万维,0.8537760895412315,2020-03-23
1535,科蓝软件,科蓝软件,0.9956392385174586,2020-03-23
1536,金固股份,金固股份,0.6469736022753487,2020-03-23
1537,金冠股份,金冠股份,0.4666001644380704,2020-03-23
1538,金财互联,金财互联,0.8955832946072755,2020-03-23
1539,紫光国微,紫光国微,0.6728695626390128,2020-03-23
1540,中科创达,中科创达,0.9097618545782774,2020-03-23
1541,信息发展,信息发展,-0.669128132872868,2020-03-23
1542,海联金汇,海联金汇,0.8821346867328064,2020-03-23
1543,飞天诚信,飞天诚信,0.9893014747439671,2020-03-23
1544,赢时胜,赢时胜,0.9336293378857429,2020-03-23
1545,科达股份,科达股份,0.925138732483467,2020-03-23
1546,汉威科技,汉威科技,0.983214716207849,2020-03-23
1547,朗科科技,朗科科技,0.8568314061965241,2020-03-23
1548,华媒控股,华媒控股,0.7534058530402372,2020-03-23
1549,海峡创新,海峡创新,0.3164063044870853,2020-03-23
1550,*ST联络,*ST联络,0.001450362811016792,2020-03-23
1551,二三四五,二三四五,0.9102335927058164,2020-03-23
1552,众应互联,众应互联,0.8559756709679233,2020-03-23
1553,新晨科技,新晨科技,0.975216309030906,2020-03-23
1554,广电运通,广电运通,0.2384603293344848,2020-03-23
1555,数字认证,数字认证,0.9521199418927022,2020-03-23
1556,奥马电器,奥马电器,0.890962246434518,2020-03-23
1557,智度股份,智度股份,0.9762007876896076,2020-03-23
1558,华力创通,华力创通,0.6884598276882704,2020-03-23
1559,广东骏亚,广东骏亚,0.9736915904142867,2020-03-23
1560,恒宝股份,恒宝股份,0.9455869936716769,2020-03-24
1561,数知科技,数知科技,0.9857748749780765,2020-03-24
1562,聚龙股份,聚龙股份,0.9834014327391073,2020-03-24
1563,梦网集团,梦网集团,0.9496468407870388,2020-03-24
1564,昆仑万维,昆仑万维,0.973166759360969,2020-03-24
1565,科蓝软件,科蓝软件,0.9964997109075974,2020-03-24
1566,金固股份,金固股份,0.7417279665953609,2020-03-24
1567,金冠股份,金冠股份,0.6693130637594856,2020-03-24
1568,金财互联,金财互联,0.942527672874824,2020-03-24
1569,紫光国微,紫光国微,0.6242208735652369,2020-03-24
1570,中科创达,中科创达,0.905838637937537,2020-03-24
1571,信息发展,信息发展,-0.01346418330131185,2020-03-24
1572,海联金汇,海联金汇,0.9276772122340357,2020-03-24
1573,飞天诚信,飞天诚信,0.9884710287014166,2020-03-24
1574,赢时胜,赢时胜,0.9863787918242114,2020-03-24
1575,科达股份,科达股份,0.9516575943198129,2020-03-24
1576,汉威科技,汉威科技,0.9601607605232796,2020-03-24
1577,朗科科技,朗科科技,0.9589172943145827,2020-03-24
1578,华媒控股,华媒控股,0.8497396092563327,2020-03-24
1579,海峡创新,海峡创新,0.7016495544380447,2020-03-24
1580,*ST联络,*ST联络,0.6077428102919854,2020-03-24
1581,二三四五,二三四五,0.9093011934742299,2020-03-24
1582,众应互联,众应互联,0.9585923199756227,2020-03-24
1583,新晨科技,新晨科技,0.9933859240897723,2020-03-24
1584,广电运通,广电运通,0.6029926987044201,2020-03-24
1585,数字认证,数字认证,0.9570139711643777,2020-03-24
1586,奥马电器,奥马电器,0.9060919289566186,2020-03-24
1587,智度股份,智度股份,0.9984012888018904,2020-03-24
1588,华力创通,华力创通,0.4137128425404546,2020-03-24
1589,广东骏亚,广东骏亚,0.969240986143437,2020-03-24
1590,恒宝股份,恒宝股份,0.9647704351301993,2020-03-25
1591,数知科技,数知科技,0.9886819086666057,2020-03-25
1592,聚龙股份,聚龙股份,0.9930365482049903,2020-03-25
1593,梦网集团,梦网集团,0.9782996252021353,2020-03-25
1594,昆仑万维,昆仑万维,0.951451361295719,2020-03-25
1595,科蓝软件,科蓝软件,0.9912219552509072,2020-03-25
1596,金固股份,金固股份,0.8360717914015796,2020-03-25
1597,金冠股份,金冠股份,0.6953682246337846,2020-03-25
1598,金财互联,金财互联,0.9267661773947998,2020-03-25
1599,紫光国微,紫光国微,0.9693149069467923,2020-03-25
1600,中科创达,中科创达,0.9474546279140917,2020-03-25
1601,信息发展,信息发展,-0.09705200880362959,2020-03-25
1602,海联金汇,海联金汇,0.9279284882075841,2020-03-25
1603,飞天诚信,飞天诚信,0.9495951315090286,2020-03-25
1604,赢时胜,赢时胜,0.9708004421337345,2020-03-25
1605,科达股份,科达股份,0.9705860013306312,2020-03-25
1606,汉威科技,汉威科技,0.9540747501532026,2020-03-25
1607,朗科科技,朗科科技,0.9579545539542835,2020-03-25
1608,华媒控股,华媒控股,0.8743309148433389,2020-03-25
1609,海峡创新,海峡创新,0.6186434941406059,2020-03-25
1610,*ST联络,*ST联络,0.5484818548297128,2020-03-25
1611,二三四五,二三四五,0.9579668555850631,2020-03-25
1612,众应互联,众应互联,0.9652473986129384,2020-03-25
1613,新晨科技,新晨科技,0.9958182929900531,2020-03-25
1614,广电运通,广电运通,0.3812273275102991,2020-03-25
1615,数字认证,数字认证,0.9827206272621808,2020-03-25
1616,奥马电器,奥马电器,0.866652757505032,2020-03-25
1617,智度股份,智度股份,0.9819289133848673,2020-03-25
1618,华力创通,华力创通,0.6380954363050881,2020-03-25
1619,广东骏亚,广东骏亚,0.9695666807172443,2020-03-25
1620,恒宝股份,恒宝股份,0.8637563258876028,2020-03-26
1621,数知科技,数知科技,0.9883829730490816,2020-03-26
1622,聚龙股份,聚龙股份,0.9932612655340204,2020-03-26
1623,梦网集团,梦网集团,0.9776560236898875,2020-03-26
1624,昆仑万维,昆仑万维,0.9673658412605273,2020-03-26
1625,科蓝软件,科蓝软件,0.9835028690969756,2020-03-26
1626,金固股份,金固股份,0.8886285806278098,2020-03-26
1627,金冠股份,金冠股份,0.6664239385999694,2020-03-26
1628,金财互联,金财互联,0.9220197937431939,2020-03-26
1629,紫光国微,紫光国微,0.9495863101731831,2020-03-26
1630,中科创达,中科创达,0.9510732462874756,2020-03-26
1631,信息发展,信息发展,0.2361432713893282,2020-03-26
1632,海联金汇,海联金汇,0.9801324330361144,2020-03-26
1633,飞天诚信,飞天诚信,0.9477544616480155,2020-03-26
1634,赢时胜,赢时胜,0.9506629324756495,2020-03-26
1635,科达股份,科达股份,0.9707885265056773,2020-03-26
1636,汉威科技,汉威科技,0.6248901880798483,2020-03-26
1637,朗科科技,朗科科技,0.9794610623944389,2020-03-26
1638,华媒控股,华媒控股,0.9251272277481041,2020-03-26
1639,海峡创新,海峡创新,0.7994362613140589,2020-03-26
1640,*ST联络,*ST联络,0.721876564675287,2020-03-26
1641,二三四五,二三四五,0.9327790847566161,2020-03-26
1642,众应互联,众应互联,0.9624642091948936,2020-03-26
1643,新晨科技,新晨科技,0.9969771227114742,2020-03-26
1644,广电运通,广电运通,0.5056609297000206,2020-03-26
1645,数字认证,数字认证,0.994908998693536,2020-03-26
1646,奥马电器,奥马电器,0.9197721328606655,2020-03-26
1647,智度股份,智度股份,0.9847948852699271,2020-03-26
1648,华力创通,华力创通,0.74285628172834,2020-03-26
1649,广东骏亚,广东骏亚,0.949973068069395,2020-03-26
1650,恒宝股份,恒宝股份,0.7550318817196939,2020-03-27
1651,数知科技,数知科技,0.9843832307061386,2020-03-27
1652,聚龙股份,聚龙股份,0.9902675065880675,2020-03-27
1653,梦网集团,梦网集团,0.9751066964139337,2020-03-27
1654,昆仑万维,昆仑万维,0.9638678303069009,2020-03-27
1655,科蓝软件,科蓝软件,0.9704711103720103,2020-03-27
1656,金固股份,金固股份,0.8882826009093521,2020-03-27
1657,金冠股份,金冠股份,0.9751794293961319,2020-03-27
1658,金财互联,金财互联,0.9261259584289941,2020-03-27
1659,紫光国微,紫光国微,0.9390573845865186,2020-03-27
1660,中科创达,中科创达,0.9462556161856914,2020-03-27
1661,信息发展,信息发展,0.2019947870121367,2020-03-27
1662,海联金汇,海联金汇,0.9823691383223021,2020-03-27
1663,飞天诚信,飞天诚信,0.9470761227852141,2020-03-27
1664,赢时胜,赢时胜,0.9444517548620875,2020-03-27
1665,科达股份,科达股份,0.9787696188523222,2020-03-27
1666,汉威科技,汉威科技,0.6291031368229613,2020-03-27
1667,朗科科技,朗科科技,0.9551684012828963,2020-03-27
1668,华媒控股,华媒控股,0.9215842326262405,2020-03-27
1669,海峡创新,海峡创新,0.8109411868938363,2020-03-27
1670,*ST联络,*ST联络,0.7340180393604747,2020-03-27
1671,二三四五,二三四五,0.9291929335386077,2020-03-27
1672,众应互联,众应互联,0.9660393213916731,2020-03-27
1673,新晨科技,新晨科技,0.9862059183557442,2020-03-27
1674,广电运通,广电运通,0.4163951627590856,2020-03-27
1675,数字认证,数字认证,0.9911302471153384,2020-03-27
1676,奥马电器,奥马电器,0.9207938152040327,2020-03-27
1677,智度股份,智度股份,0.9853196236736573,2020-03-27
1678,华力创通,华力创通,0.7083006225030709,2020-03-27
1679,广东骏亚,广东骏亚,0.940200334598802,2020-03-27
1680,恒宝股份,恒宝股份,0.7664311364451261,2020-03-30
1681,数知科技,数知科技,0.9638344445931979,2020-03-30
1682,聚龙股份,聚龙股份,0.9853635092806804,2020-03-30
1683,梦网集团,梦网集团,0.9618485254798463,2020-03-30
1684,昆仑万维,昆仑万维,0.945979756213519,2020-03-30
1685,科蓝软件,科蓝软件,0.9581652615721071,2020-03-30
1686,金固股份,金固股份,0.8366368070123866,2020-03-30
1687,金冠股份,金冠股份,0.9734865564395578,2020-03-30
1688,金财互联,金财互联,0.8993005142200969,2020-03-30
1689,紫光国微,紫光国微,0.9965905354148611,2020-03-30
1690,中科创达,中科创达,0.9087806673801014,2020-03-30
1691,信息发展,信息发展,0.1345425942985423,2020-03-30
1692,海联金汇,海联金汇,0.9866448067810002,2020-03-30
1693,飞天诚信,飞天诚信,0.9541597617800033,2020-03-30
1694,赢时胜,赢时胜,0.9555654954396569,2020-03-30
1695,科达股份,科达股份,0.9908659836544145,2020-03-30
1696,汉威科技,汉威科技,-0.02512337447145486,2020-03-30
1697,朗科科技,朗科科技,0.9859852824721965,2020-03-30
1698,华媒控股,华媒控股,0.9047822621355378,2020-03-30
1699,海峡创新,海峡创新,0.635148205406237,2020-03-30
1700,*ST联络,*ST联络,0.9013379714525045,2020-03-30
1701,二三四五,二三四五,0.9398786394782297,2020-03-30
1702,众应互联,众应互联,0.9431164501144403,2020-03-30
1703,新晨科技,新晨科技,0.989581761651132,2020-03-30
1704,广电运通,广电运通,0.9015227951831682,2020-03-30
1705,数字认证,数字认证,0.9943938671928155,2020-03-30
1706,奥马电器,奥马电器,0.8883358777839474,2020-03-30
1707,智度股份,智度股份,0.9809591900562811,2020-03-30
1708,华力创通,华力创通,0.4106201508819975,2020-03-30
1709,广东骏亚,广东骏亚,0.8997026223975038,2020-03-30
1710,恒宝股份,恒宝股份,0.5610400348084177,2020-03-31
1711,数知科技,数知科技,0.9519436169136635,2020-03-31
1712,聚龙股份,聚龙股份,0.9946520469264217,2020-03-31
1713,梦网集团,梦网集团,0.929941335732302,2020-03-31
1714,昆仑万维,昆仑万维,0.9381143038427787,2020-03-31
1715,科蓝软件,科蓝软件,0.919761126463873,2020-03-31
1716,金固股份,金固股份,0.9461250606924654,2020-03-31
1717,金冠股份,金冠股份,0.9484455011348658,2020-03-31
1718,金财互联,金财互联,0.9804126586454635,2020-03-31
1719,紫光国微,紫光国微,0.938722991309104,2020-03-31
1720,中科创达,中科创达,0.9686544829126433,2020-03-31
1721,信息发展,信息发展,-0.3839456002277311,2020-03-31
1722,海联金汇,海联金汇,0.9171645457066501,2020-03-31
1723,飞天诚信,飞天诚信,0.9540444269118529,2020-03-31
1724,赢时胜,赢时胜,0.9025895789613133,2020-03-31
1725,科达股份,科达股份,0.9741015387933092,2020-03-31
1726,汉威科技,汉威科技,-0.03109434248555484,2020-03-31
1727,朗科科技,朗科科技,0.959990629816157,2020-03-31
1728,华媒控股,华媒控股,0.9615402347273445,2020-03-31
1729,海峡创新,海峡创新,0.683921552339078,2020-03-31
1730,*ST联络,*ST联络,0.8563561243005201,2020-03-31
1731,二三四五,二三四五,0.9391636109898481,2020-03-31
1732,众应互联,众应互联,0.8600505650255749,2020-03-31
1733,新晨科技,新晨科技,0.982937420087797,2020-03-31
1734,广电运通,广电运通,0.7928807567872399,2020-03-31
1735,数字认证,数字认证,0.9556289239497959,2020-03-31
1736,奥马电器,奥马电器,0.9594780288840503,2020-03-31
1737,智度股份,智度股份,0.9974805074781022,2020-03-31
1738,华力创通,华力创通,0.7740230476902029,2020-03-31
1739,广东骏亚,广东骏亚,0.9323846327074042,2020-03-31
1740,恒宝股份,恒宝股份,0.4871213715440742,2020-04-01
1741,数知科技,数知科技,0.8715479009240457,2020-04-01
1742,聚龙股份,聚龙股份,0.7559348501566959,2020-04-01
1743,梦网集团,梦网集团,0.8044918785030616,2020-04-01
1744,昆仑万维,昆仑万维,0.9509254554864042,2020-04-01
1745,科蓝软件,科蓝软件,0.8174467659506773,2020-04-01
1746,金固股份,金固股份,0.8944900869343908,2020-04-01
1747,金冠股份,金冠股份,0.872107308634726,2020-04-01
1748,金财互联,金财互联,0.9210583789504813,2020-04-01
1749,紫光国微,紫光国微,0.938843689574763,2020-04-01
1750,中科创达,中科创达,0.9287022965710108,2020-04-01
1751,信息发展,信息发展,-0.1866993164019198,2020-04-01
1752,海联金汇,海联金汇,0.6909928775891364,2020-04-01
1753,飞天诚信,飞天诚信,0.9685722412271202,2020-04-01
1754,赢时胜,赢时胜,0.8989018357708187,2020-04-01
1755,科达股份,科达股份,0.9734505023110646,2020-04-01
1756,汉威科技,汉威科技,-0.4102057467620646,2020-04-01
1757,朗科科技,朗科科技,0.9082806331768721,2020-04-01
1758,华媒控股,华媒控股,0.8583992904880564,2020-04-01
1759,海峡创新,海峡创新,0.5484443956063164,2020-04-01
1760,*ST联络,*ST联络,0.5145741823561324,2020-04-01
1761,二三四五,二三四五,0.9529323918216183,2020-04-01
1762,众应互联,众应互联,0.2624595232560497,2020-04-01
1763,新晨科技,新晨科技,0.9470800432708759,2020-04-01
1764,广电运通,广电运通,0.728734432792534,2020-04-01
1765,数字认证,数字认证,0.9817414415697653,2020-04-01
1766,奥马电器,奥马电器,0.9623356450127847,2020-04-01
1767,智度股份,智度股份,0.9838574270287137,2020-04-01
1768,华力创通,华力创通,0.8356238556877024,2020-04-01
1769,广东骏亚,广东骏亚,0.7088740185858963,2020-04-01
1770,恒宝股份,恒宝股份,0.9057060137852646,2020-04-02
1771,数知科技,数知科技,0.9820752178159755,2020-04-02
1772,聚龙股份,聚龙股份,0.9435345942149241,2020-04-02
1773,梦网集团,梦网集团,0.9545465135662157,2020-04-02
1774,昆仑万维,昆仑万维,0.9307255935400813,2020-04-02
1775,科蓝软件,科蓝软件,0.9809127389263258,2020-04-02
1776,金固股份,金固股份,0.9173588198111415,2020-04-02
1777,金冠股份,金冠股份,0.960254694218678,2020-04-02
1778,金财互联,金财互联,0.9927374989024711,2020-04-02
1779,紫光国微,紫光国微,0.9557341969176352,2020-04-02
1780,中科创达,中科创达,0.9920766306145686,2020-04-02
1781,信息发展,信息发展,-0.1726829942632312,2020-04-02
1782,海联金汇,海联金汇,0.9483338713254108,2020-04-02
1783,飞天诚信,飞天诚信,0.970902084497664,2020-04-02
1784,赢时胜,赢时胜,0.9869292461161541,2020-04-02
1785,科达股份,科达股份,0.992178437588937,2020-04-02
1786,汉威科技,汉威科技,0.1821371563607258,2020-04-02
1787,朗科科技,朗科科技,0.9827364826014171,2020-04-02
1788,华媒控股,华媒控股,0.8699065879210071,2020-04-02
1789,海峡创新,海峡创新,0.08764024696845103,2020-04-02
1790,*ST联络,*ST联络,0.8765799873470843,2020-04-02
1791,二三四五,二三四五,0.9147612725420249,2020-04-02
1792,众应互联,众应互联,0.6892467460075022,2020-04-02
1793,新晨科技,新晨科技,0.9899861525354304,2020-04-02
1794,广电运通,广电运通,0.9692401618180188,2020-04-02
1795,数字认证,数字认证,0.9617722044772798,2020-04-02
1796,奥马电器,奥马电器,0.9961141233287127,2020-04-02
1797,智度股份,智度股份,0.9862569290792458,2020-04-02
1798,华力创通,华力创通,0.956743414650978,2020-04-02
1799,广东骏亚,广东骏亚,0.914502278059099,2020-04-02
1800,恒宝股份,恒宝股份,0.9564627068009576,2020-04-03
1801,数知科技,数知科技,0.9778276915064158,2020-04-03
1802,聚龙股份,聚龙股份,0.9670891617165971,2020-04-03
1803,梦网集团,梦网集团,0.9745435941294932,2020-04-03
1804,昆仑万维,昆仑万维,0.9162605443660179,2020-04-03
1805,科蓝软件,科蓝软件,0.9939824014623978,2020-04-03
1806,金固股份,金固股份,0.9371879355537279,2020-04-03
1807,金冠股份,金冠股份,0.9287638554059656,2020-04-03
1808,金财互联,金财互联,0.9967965125823187,2020-04-03
1809,紫光国微,紫光国微,0.7254997807147868,2020-04-03
1810,中科创达,中科创达,0.9261139996651326,2020-04-03
1811,信息发展,信息发展,-0.1503053802680786,2020-04-03
1812,海联金汇,海联金汇,0.9395907759520811,2020-04-03
1813,飞天诚信,飞天诚信,0.9699414520503016,2020-04-03
1814,赢时胜,赢时胜,0.9819212179791734,2020-04-03
1815,科达股份,科达股份,0.991891594121984,2020-04-03
1816,汉威科技,汉威科技,0.1335127246255836,2020-04-03
1817,朗科科技,朗科科技,0.9632471360623412,2020-04-03
1818,华媒控股,华媒控股,0.9369809871769714,2020-04-03
1819,海峡创新,海峡创新,0.2271263769959207,2020-04-03
1820,*ST联络,*ST联络,0.8882250846246459,2020-04-03
1821,二三四五,二三四五,0.9430998574733932,2020-04-03
1822,众应互联,众应互联,0.7484559467274885,2020-04-03
1823,新晨科技,新晨科技,0.9973706431372088,2020-04-03
1824,广电运通,广电运通,0.9624444191917177,2020-04-03
1825,数字认证,数字认证,0.9305535100751704,2020-04-03
1826,奥马电器,奥马电器,0.997246971626569,2020-04-03
1827,智度股份,智度股份,0.9916544088814153,2020-04-03
1828,华力创通,华力创通,0.9661859489697185,2020-04-03
1829,广东骏亚,广东骏亚,0.9574597635674325,2020-04-03
1830,恒宝股份,恒宝股份,0.9973816755286994,2020-04-07
1831,数知科技,数知科技,0.8863567292446346,2020-04-07
1832,聚龙股份,聚龙股份,0.9863494217550579,2020-04-07
1833,梦网集团,梦网集团,0.9935451497647565,2020-04-07
1834,昆仑万维,昆仑万维,0.8952148975094212,2020-04-07
1835,科蓝软件,科蓝软件,0.9950462574075563,2020-04-07
1836,金固股份,金固股份,0.9715130965284804,2020-04-07
1837,金冠股份,金冠股份,0.9691726815775216,2020-04-07
1838,金财互联,金财互联,0.996770619548881,2020-04-07
1839,紫光国微,紫光国微,0.4209120149230147,2020-04-07
1840,中科创达,中科创达,0.6807598992083307,2020-04-07
1841,信息发展,信息发展,0.90192140780815,2020-04-07
1842,海联金汇,海联金汇,0.9752444036151269,2020-04-07
1843,飞天诚信,飞天诚信,0.9842648591741545,2020-04-07
1844,赢时胜,赢时胜,0.969625291307034,2020-04-07
1845,科达股份,科达股份,0.9972316058285363,2020-04-07
1846,汉威科技,汉威科技,0.7359569701596753,2020-04-07
1847,朗科科技,朗科科技,0.9937068173475896,2020-04-07
1848,华媒控股,华媒控股,0.9939894859519213,2020-04-07
1849,海峡创新,海峡创新,0.1181129051234209,2020-04-07
1850,*ST联络,*ST联络,0.955985290261418,2020-04-07
1851,二三四五,二三四五,0.9587689702732902,2020-04-07
1852,众应互联,众应互联,0.9366383017284052,2020-04-07
1853,新晨科技,新晨科技,0.9981505377846873,2020-04-07
1854,广电运通,广电运通,0.985158266110041,2020-04-07
1855,数字认证,数字认证,0.9840117786841018,2020-04-07
1856,奥马电器,奥马电器,0.982823704260256,2020-04-07
1857,智度股份,智度股份,0.998563912070818,2020-04-07
1858,华力创通,华力创通,0.9817293063265908,2020-04-07
1859,广东骏亚,广东骏亚,0.9838717325629648,2020-04-07
1860,恒宝股份,恒宝股份,0.9892137644193986,2020-04-08
1861,数知科技,数知科技,0.8400110650164243,2020-04-08
1862,聚龙股份,聚龙股份,0.9565656784571609,2020-04-08
1863,梦网集团,梦网集团,0.7474453749076447,2020-04-08
1864,昆仑万维,昆仑万维,0.9320315217249532,2020-04-08
1865,科蓝软件,科蓝软件,0.9785674860600934,2020-04-08
1866,金固股份,金固股份,0.947606341903026,2020-04-08
1867,金冠股份,金冠股份,0.9460144283514145,2020-04-08
1868,金财互联,金财互联,0.9729137969137239,2020-04-08
1869,紫光国微,紫光国微,0.3035923190263905,2020-04-08
1870,中科创达,中科创达,0.6897163214697322,2020-04-08
1871,信息发展,信息发展,0.7917257604604826,2020-04-08
1872,海联金汇,海联金汇,0.7459381579609562,2020-04-08
1873,飞天诚信,飞天诚信,0.9843786693763089,2020-04-08
1874,赢时胜,赢时胜,0.9696518018097676,2020-04-08
1875,科达股份,科达股份,0.9293059790242995,2020-04-08
1876,汉威科技,汉威科技,0.9201839382680355,2020-04-08
1877,朗科科技,朗科科技,0.987351606022489,2020-04-08
1878,华媒控股,华媒控股,0.9926788390583963,2020-04-08
1879,海峡创新,海峡创新,0.1176054330894116,2020-04-08
1880,*ST联络,*ST联络,0.9831715964637264,2020-04-08
1881,二三四五,二三四五,0.9387817565629947,2020-04-08
1882,众应互联,众应互联,0.943455824082055,2020-04-08
1883,新晨科技,新晨科技,0.9784528303259936,2020-04-08
1884,广电运通,广电运通,0.9620125667337794,2020-04-08
1885,数字认证,数字认证,0.9800152555529708,2020-04-08
1886,奥马电器,奥马电器,0.9683422419530188,2020-04-08
1887,智度股份,智度股份,0.9834295265481877,2020-04-08
1888,华力创通,华力创通,0.9846139163401889,2020-04-08
1889,广东骏亚,广东骏亚,0.9825233199238816,2020-04-08
1890,恒宝股份,恒宝股份,0.9847489835513442,2020-04-09
1891,数知科技,数知科技,0.7179262761420762,2020-04-09
1892,聚龙股份,聚龙股份,0.9392333122139603,2020-04-09
1893,梦网集团,梦网集团,0.6319268135976092,2020-04-09
1894,昆仑万维,昆仑万维,0.955043912340508,2020-04-09
1895,科蓝软件,科蓝软件,0.9781971504597615,2020-04-09
1896,金固股份,金固股份,0.7592442692322583,2020-04-09
1897,金冠股份,金冠股份,0.9402704693727468,2020-04-09
1898,金财互联,金财互联,0.958954192654613,2020-04-09
1899,紫光国微,紫光国微,0.1834319662906643,2020-04-09
1900,中科创达,中科创达,0.6885925117965844,2020-04-09
1901,信息发展,信息发展,0.8050129593340086,2020-04-09
1902,海联金汇,海联金汇,0.6422206082921921,2020-04-09
1903,飞天诚信,飞天诚信,0.9788738815936209,2020-04-09
1904,赢时胜,赢时胜,0.9712465406387949,2020-04-09
1905,科达股份,科达股份,0.9428184204018973,2020-04-09
1906,汉威科技,汉威科技,0.9048354369795292,2020-04-09
1907,朗科科技,朗科科技,0.9586140158469081,2020-04-09
1908,华媒控股,华媒控股,0.9574630174317139,2020-04-09
1909,海峡创新,海峡创新,0.8370524936468737,2020-04-09
1910,*ST联络,*ST联络,0.9783646603576354,2020-04-09
1911,二三四五,二三四五,0.9474040614163552,2020-04-09
1912,众应互联,众应互联,0.947626565046508,2020-04-09
1913,新晨科技,新晨科技,0.9792168704714926,2020-04-09
1914,广电运通,广电运通,0.9542194887216121,2020-04-09
1915,数字认证,数字认证,0.9445242821085216,2020-04-09
1916,奥马电器,奥马电器,0.93529509809418,2020-04-09
1917,智度股份,智度股份,0.9681657339568283,2020-04-09
1918,华力创通,华力创通,0.9319393512091315,2020-04-09
1919,广东骏亚,广东骏亚,0.978737433411129,2020-04-09
1920,恒宝股份,恒宝股份,0.9897385730947583,2020-04-10
1921,数知科技,数知科技,0.8217038875206478,2020-04-10
1922,聚龙股份,聚龙股份,0.9586115743070737,2020-04-10
1923,梦网集团,梦网集团,0.7952386478637408,2020-04-10
1924,昆仑万维,昆仑万维,0.9802451224346338,2020-04-10
1925,科蓝软件,科蓝软件,0.9814573839953978,2020-04-10
1926,金固股份,金固股份,0.877135167166569,2020-04-10
1927,金冠股份,金冠股份,0.9089260820187688,2020-04-10
1928,金财互联,金财互联,0.9696158824411897,2020-04-10
1929,紫光国微,紫光国微,0.3909465276330106,2020-04-10
1930,中科创达,中科创达,0.8387746663585255,2020-04-10
1931,信息发展,信息发展,0.8687698818104245,2020-04-10
1932,海联金汇,海联金汇,0.3665926861067942,2020-04-10
1933,飞天诚信,飞天诚信,0.9876944370956097,2020-04-10
1934,赢时胜,赢时胜,0.9832170635085508,2020-04-10
1935,科达股份,科达股份,0.954508355814118,2020-04-10
1936,汉威科技,汉威科技,0.9239668186521924,2020-04-10
1937,朗科科技,朗科科技,0.9742393381086103,2020-04-10
1938,华媒控股,华媒控股,0.9256874299887516,2020-04-10
1939,海峡创新,海峡创新,0.9048569451184512,2020-04-10
1940,*ST联络,*ST联络,0.9899311650895964,2020-04-10
1941,二三四五,二三四五,0.9667335554068127,2020-04-10
1942,众应互联,众应互联,0.9862615300394181,2020-04-10
1943,新晨科技,新晨科技,0.9873823181806645,2020-04-10
1944,广电运通,广电运通,0.9496733262308604,2020-04-10
1945,数字认证,数字认证,0.9420326195639647,2020-04-10
1946,奥马电器,奥马电器,0.9665099495111176,2020-04-10
1947,智度股份,智度股份,0.9806650794204885,2020-04-10
1948,华力创通,华力创通,0.884842156391351,2020-04-10
1949,广东骏亚,广东骏亚,0.9689617205870628,2020-04-10
1950,恒宝股份,恒宝股份,0.966199676473424,2020-04-13
1951,数知科技,数知科技,0.823355060633192,2020-04-13
1952,聚龙股份,聚龙股份,0.9156882496745693,2020-04-13
1953,梦网集团,梦网集团,0.7345690347721113,2020-04-13
1954,昆仑万维,昆仑万维,0.9290462357175117,2020-04-13
1955,科蓝软件,科蓝软件,0.9835287188177662,2020-04-13
1956,金固股份,金固股份,0.8899671653594434,2020-04-13
1957,金冠股份,金冠股份,0.915152348411358,2020-04-13
1958,金财互联,金财互联,0.9707310967004005,2020-04-13
1959,紫光国微,紫光国微,0.8478770108415794,2020-04-13
1960,中科创达,中科创达,0.8422615009671773,2020-04-13
1961,信息发展,信息发展,0.8839507258314108,2020-04-13
1962,海联金汇,海联金汇,0.3929460892055062,2020-04-13
1963,飞天诚信,飞天诚信,0.9857156165492619,2020-04-13
